I,Q
-0.61837903,-0.80847740
-0.65357004,-0.86861515
-0.69726592,-0.90691269
-0.73902982,-0.91019079
-0.76938274,-0.86840794
-0.78358391,-0.77816699
-0.77463757,-0.63540368
-0.74861369,-0.45042912
-0.70948507,-0.23257288
-0.66625379,0.00280438
-0.62925819,0.23808427
-0.60810472,0.45557777
-0.60967781,0.63974564
-0.63851450,0.78106087
-0.68978606,0.87119099
-0.75371541,0.90797189
-0.82085827,0.89950942
-0.87752539,0.85687536
-0.90974868,0.79423929
-0.90540917,0.72666883
-0.85610097,0.66786282
-0.76035781,0.62624680
-0.61592353,0.60978378
-0.43432038,0.62104179
-0.22507285,0.65317458
-0.00247234,0.69732073
0.21818029,0.74253659
0.42243943,0.77798247
0.59833194,0.79505703
0.73558497,0.78717993
0.83238242,0.75695944
0.89095964,0.71188988
0.91269275,0.65912659
0.90341212,0.61004725
0.87045851,0.57620083
0.82170946,0.56705243
0.76479559,0.58799654
0.70466021,0.63707231
0.65158772,0.71067978
0.60632070,0.79973374
0.57487677,0.88676969
0.56025666,0.95435470
0.56428564,0.98578259
0.58742992,0.96767904
0.62852780,0.89217809
0.68642725,0.75640302
0.75359216,0.57115924
0.82046829,0.34546907
0.88013678,0.09977847
0.92273927,-0.14460102
0.93834099,-0.36613009
0.91810951,-0.54549400
0.85558493,-0.66760542
0.74592213,-0.72484379
0.59501659,-0.71138693
0.40500868,-0.62734756
0.18875737,-0.48230089
-0.03944241,-0.28786746
-0.26348777,-0.05828530
-0.46737522,0.19084265
-0.63720343,0.44355146
-0.76490192,0.68229491
-0.84128271,0.89459941
-0.87151108,1.06904508
-0.86015631,1.19130455
-0.81851421,1.25094485
-0.76099281,1.24037700
-0.70291503,1.15594755
-0.65813593,0.99908860
-0.63491462,0.77535417
-0.64251145,0.50109611
-0.67546967,0.19883974
-0.72845569,-0.10824478
-0.78897565,-0.39223667
-0.84116117,-0.62525811
-0.86823350,-0.78281285
-0.85519640,-0.84714361
-0.78941460,-0.80816314
-0.67080011,-0.67357498
-0.49797468,-0.45446750
-0.28294768,-0.17888711
-0.04160969,0.11926980
0.20645711,0.40242151
0.44065162,0.63411993
0.64217538,0.78393094
0.79464693,0.82973929
0.89216554,0.76687712
0.93587284,0.60493354
0.92945804,0.36260328
0.88421913,0.07122403
0.81520338,-0.23131046
0.73878883,-0.50562846
0.67017233,-0.71614202
0.62308394,-0.83381033
0.59994489,-0.84577841
0.60601630,-0.75274156
0.63490713,-0.56439480
0.67806256,-0.30361559
0.72468316,-0.00105078
0.76386982,0.30929634
0.78670246,0.59473166
0.78982754,0.83002967
0.76815884,0.99445500
0.72985365,1.07790995
0.68083333,1.08546027
0.63166641,1.02974424
0.59372239,0.93024632
0.57703234,0.80987112
0.58828481,0.69130778
0.63121638,0.59566879
0.69962072,0.53382997
0.78180551,0.50945530
0.86594502,0.52324893
0.93563947,0.56777877
0.97411883,0.63129383
0.96672891,0.70012419
0.90326462,0.76116789
0.77788196,0.80213922
0.59842977,0.82137792
0.37170712,0.81370210
0.11731726,0.78496723
-0.14248060,0.74272937
-0.38336471,0.69655966
-0.58178495,0.65618920
-0.71774489,0.62972859
-0.77909514,0.62417607
-0.75491313,0.63838861
-0.65108210,0.66730445
-0.47527253,0.70684711
-0.24407060,0.74883522
0.02090663,0.78438526
0.29552292,0.80552491
0.55585043,0.80668282
0.78267875,0.78773859
0.95743059,0.74632206
1.06789787,0.69256832
1.11307562,0.63359600
1.09650325,0.58048421
1.02690528,0.54458792
0.91632504,0.53555398
0.77799203,0.55940840
0.62234692,0.61894868
0.46159140,0.70667985
0.30433858,0.80917436
0.15107050,0.91237689
0.00096913,0.99723858
-0.14870045,1.04416840
-0.30087876,1.03594574
-0.45693696,0.96061089
-0.61327262,0.81581178
-0.76871158,0.60414618
-0.90961094,0.33785110
-1.02545054,0.04210230
-1.10213371,-0.25361212
-1.12609599,-0.51711978
-1.08675689,-0.71779128
-0.97882427,-0.83086032
-0.80595864,-0.83927446
-0.57540724,-0.74460175
-0.30206581,-0.55321687
-0.01135583,-0.29024375
0.26950127,0.01140775
0.51280748,0.31326631
0.69388808,0.57634632
0.79432263,0.76637773
0.80633388,0.85653028
0.72790300,0.83905856
0.56706863,0.71203420
0.34483358,0.49362969
0.08632092,0.21131846
-0.18074599,-0.10031000
-0.42975748,-0.40461863
-0.63864044,-0.66818006
-0.79440658,-0.86350155
-0.88633334,-0.98064045
-0.92092015,-1.01390160
-0.90594851,-0.97612622
-0.85659019,-0.88798917
-0.79063736,-0.77604638
-0.72546229,-0.66805438
-0.67527692,-0.58824562
-0.64718761,-0.55523653
-0.64636324,-0.57107353
-0.67173480,-0.63513979
-0.71270028,-0.73032879
-0.75714300,-0.83400260
-0.79171608,-0.91996063
-0.80402573,-0.96290386
-0.78442261,-0.94275739
-0.72906634,-0.85009830
-0.63203277,-0.68003040
-0.49983290,-0.44750743
-0.33581516,-0.17133468
-0.14741581,0.12024951
0.05678780,0.39531572
0.26786797,0.62261124
0.47696858,0.77583129
0.67726980,0.83909807
0.85756629,0.80310404
1.00633976,0.67028042
1.11600232,0.45833606
1.17696331,0.19174969
1.18033103,-0.09974380
1.11920856,-0.38519677
0.99035148,-0.63650710
0.79396401,-0.82999259
0.54128217,-0.95504869
0.25085925,-1.01090571
-0.05621309,-1.00195290
-0.35175883,-0.94230804
-0.60528693,-0.85125230
-0.78775854,-0.75000402
-0.87577868,-0.65840996
-0.85363641,-0.59397457
-0.72253260,-0.56152393
-0.49769224,-0.56710208
-0.20350096,-0.60348653
0.12290159,-0.65992897
0.43804011,-0.72252570
0.69794665,-0.77694110
0.86453221,-0.81110319
0.90958789,-0.81550379
0.82756165,-0.79078361
0.62298173,-0.74370370
0.32474458,-0.68202084
-0.02550782,-0.61896096
-0.37721406,-0.56889371
-0.67824915,-0.54463948
-0.88279541,-0.55492744
-0.96043216,-0.60050813
-0.89524728,-0.67930901
-0.69274582,-0.78216871
-0.38349712,-0.88975890
-0.01296893,-0.98111683
0.36323598,-1.03479574
0.68779236,-1.03222960
0.91050045,-0.96088061
0.99425726,-0.81859925
0.92692898,-0.60874960
0.71951670,-0.34452257
0.40073858,-0.05180990
0.01871523,0.23977482
-0.36825016,0.49869852
-0.70063834,0.69567072
-0.92695644,0.80765739
-1.00988026,0.81924611
-0.93805926,0.73300089
-0.72401032,0.55517136
-0.39829633,0.30936957
-0.01077065,0.02565198
0.37902500,-0.26131203
0.71107300,-0.51658744
0.93418735,-0.70931356
1.01588317,-0.81836912
0.93944217,-0.82882343
0.72065687,-0.73751530
0.39124415,-0.55706653
0.00191310,-0.30786242
-0.38741717,-0.01698469
-0.71689901,0.28547841
-0.93601080,0.57027287
-1.00941883,0.81435002
-0.93036093,0.99518627
-0.70744929,1.10706158
-0.37736809,1.14646409
0.00888854,1.11939772
0.39204210,1.03751896
0.71368837,0.91560603
0.92523848,0.76888855
0.99334151,0.60876086
0.91071772,0.44729060
0.69304865,0.29208279
0.37234795,0.14213535
-0.00221997,-0.00485502
-0.37388062,-0.15267822
-0.68691242,-0.30461691
-0.89502196,-0.46160572
-0.96624264,-0.62283888
-0.89339494,-0.77697471
-0.69083916,-0.91737715
-0.38798722,-1.02863325
-0.03053217,-1.09683530
0.32847369,-1.10996647
0.63655932,-1.06011346
0.84951498,-0.94519828
0.93575610,-0.76800236
0.88860138,-0.54443258
0.71262084,-0.28769724
0.43667675,-0.02124976
0.10130483,0.23192162
-0.24552113,0.44997171
-0.55539777,0.61458725
-0.78629735,0.71283747
-0.91011364,0.73634090
-0.91014091,0.68770273
-0.78671324,0.57559888
-0.56035588,0.40924552
-0.26216862,0.20306701
0.06928322,-0.02684861
0.39380167,-0.26423026
0.67529960,-0.49379773
0.88854384,-0.70012886
1.01619604,-0.87635716
1.05442964,-1.00947018
1.01646585,-1.09505347
0.92368324,-1.12891754
0.80346885,-1.10903830
0.68444620,-1.03573080
0.59175799,-0.91193977
0.54119559,-0.74161048
0.54279076,-0.53810604
0.59554653,-0.30919412
0.68396195,-0.07120261
0.78673121,0.16038474
0.87851102,0.37049111
0.93419579,0.54611250
0.93309812,0.67791706
0.86046034,0.75958193
0.71789431,0.79466251
0.50910989,0.79214922
0.25357534,0.76122754
-0.02439837,0.71588982
-0.29740190,0.67092830
-0.53904043,0.63965302
-0.72784643,0.63176371
-0.84846163,0.65364484
-0.90173307,0.70131952
-0.89013150,0.76489697
-0.83117709,0.83395528
-0.74639682,0.89315107
-0.65957916,0.92646588
-0.59278878,0.91969904
-0.56269560,0.86275454
-0.57972016,0.75330258
-0.63831028,0.58943806
-0.73189559,0.38452468
-0.83979077,0.15152304
-0.93848741,-0.09035444
-1.00354640,-0.31974178
-1.01362253,-0.51554078
-0.95407809,-0.65926306
-0.81770828,-0.73892181
-0.61429579,-0.74213057
-0.35547994,-0.67160602
-0.06769354,-0.53034636
0.21926304,-0.32926166
0.47423031,-0.08407513
0.66883656,0.18620106
0.78127491,0.46094550
0.79726965,0.71766498
0.71997631,0.94177709
0.55530728,1.11303512
0.32541511,1.22127252
0.05785077,1.25877010
-0.21590197,1.22259420
-0.46416828,1.11480441
-0.65868980,0.94245089
-0.77958598,0.71540655
-0.81129591,0.45202643
-0.74798272,0.17391069
-0.59778867,-0.09968326
-0.37547324,-0.34718898
-0.10233069,-0.54843672
0.19635445,-0.68653413
0.49405818,-0.74965137
0.76757858,-0.73440893
0.99309645,-0.64060356
1.15221465,-0.47576531
1.23729810,-0.25887246
1.24552711,-0.01265858
1.18040473,0.23668728
1.05080662,0.46223192
0.86966804,0.63917779
0.65057029,0.74563176
0.41244691,0.77304513
0.17388684,0.71273345
-0.05228463,0.57102638
-0.25351838,0.36032062
-0.41982086,0.09947238
-0.54380819,-0.18836715
-0.62054738,-0.47825408
-0.64921785,-0.74405040
-0.62458140,-0.96894754
-0.55166916,-1.13236775
-0.43102363,-1.22582030
-0.26719296,-1.24497967
-0.06709308,-1.19137356
0.15974518,-1.07168916
0.40109388,-0.89678094
0.64031125,-0.67861285
0.86520859,-0.43738602
1.05422657,-0.18561953
1.19260866,0.05805930
1.26577072,0.27810464
1.26301822,0.46090352
1.17925597,0.59542260
1.01634309,0.67373541
0.78190287,0.69335003
0.49749300,0.65127486
0.18269699,0.54846273
-0.13213886,0.39402433
-0.41706124,0.19861301
-0.64392820,-0.02434581
-0.78980070,-0.25958996
-0.83992615,-0.49112897
-0.78795464,-0.70150603
-0.64516301,-0.87914313
-0.42517046,-1.01498287
-0.15684958,-1.09890199
0.12707336,-1.12639833
0.39202629,-1.09684122
0.60582216,-1.01332775
0.74262961,-0.88225538
0.78422994,-0.71459471
0.72817973,-0.51681545
0.58395093,-0.30486220
0.36756942,-0.08853632
0.10547937,0.12096403
-0.17070789,0.31363727
-0.42808113,0.48126167
-0.63632329,0.61786895
-0.76921479,0.72200421
-0.81546195,0.78861663
-0.76526600,0.82386548
-0.62524939,0.83010083
-0.40911666,0.81370631
-0.13760059,0.78249201
0.16410335,0.74480964
0.46912943,0.70856077
0.75354293,0.68215212
0.99243029,0.66750191
1.16596720,0.66390756
1.26481017,0.67230310
1.28425346,0.68937616
1.22591482,0.71019098
1.09704267,0.72917565
0.90951671,0.74123828
0.67675342,0.74474196
0.41866431,0.73610054
0.15606420,0.71450904
-0.09485701,0.68614524
-0.31740603,0.65727152
-0.49726145,0.63501202
-0.62329204,0.62595145
-0.68821057,0.63472361
-0.68709509,0.66477137
-0.62376958,0.70938011
-0.50632571,0.76645080
-0.34233329,0.82434097
-0.14431584,0.87139436
0.07314450,0.89564738
0.29455906,0.88657391
0.50476695,0.83666450
0.69206234,0.74066457
0.84305944,0.60441510
0.94787187,0.42990081
1.00496576,0.22925675
1.01508423,0.01517778
0.98292640,-0.19872301
0.91658344,-0.39947705
0.82672256,-0.57609092
0.72367435,-0.71855427
0.62254453,-0.82656694
0.53774940,-0.89467995
0.47761115,-0.92665790
0.44964082,-0.92651279
0.45788490,-0.89970131
0.50242690,-0.85250633
0.57917111,-0.79160656
0.67803587,-0.72191603
0.79172122,-0.65475097
0.90175402,-0.59289621
0.99450996,-0.54516644
1.05445225,-0.51767783
1.06779724,-0.51513535
1.02431295,-0.54007152
0.91895196,-0.59208537
0.75499680,-0.66532946
0.53844449,-0.75446989
0.28213109,-0.85059666
0.00894809,-0.93773611
-0.25636963,-1.00051255
-0.48802096,-1.02414390
-0.66221050,-0.99656739
-0.76019375,-0.91045497
-0.76894580,-0.76286025
-0.69118712,-0.56432543
-0.53116087,-0.32393361
-0.30874109,-0.06296310
-0.04922223,0.19545117
0.21765227,0.42706768
0.46116447,0.60945453
0.65321214,0.72473443
0.76961379,0.75984208
0.80083243,0.71402785
0.73850192,0.59475933
0.59033503,0.41257739
0.37075924,0.18561866
0.10081624,-0.06460373
-0.19446600,-0.31577553
-0.48891985,-0.54727334
-0.75985092,-0.74032571
-0.98406409,-0.88564846
-1.14377148,-0.97976130
-1.23173012,-1.02056211
-1.24507922,-1.01284256
-1.18669225,-0.96525452
-1.06420211,-0.88898260
-0.88883756,-0.79639998
-0.67233314,-0.69793930
-0.43208237,-0.60731139
-0.18591667,-0.53642181
0.05292991,-0.49052612
0.27016006,-0.47413334
0.45281583,-0.48891527
0.58977870,-0.53361738
0.67233114,-0.60403951
0.69669041,-0.69119815
0.65840456,-0.78778087
0.55717510,-0.88429675
0.40140939,-0.96555224
0.20182382,-1.01802963
-0.02728528,-1.02942608
-0.26913111,-0.99024897
-0.50587066,-0.89533307
-0.72214769,-0.74696044
-0.90049766,-0.54722786
-1.02707427,-0.31280373
-1.09693879,-0.05927972
-1.10821787,0.19214622
-1.06377036,0.41881994
-0.97038400,0.59922106
-0.83757379,0.71556571
-0.67811238,0.75412309
-0.49839741,0.71503067
-0.31218201,0.59804895
-0.12510505,0.41686967
0.05721367,0.18934184
0.23086695,-0.06284084
0.39312887,-0.31678027
0.54177985,-0.55103478
0.67253732,-0.74985432
0.78686882,-0.89865116
0.87697637,-0.98920217
0.94070810,-1.02397307
0.97367300,-1.00909422
0.97180086,-0.95487525
0.93209862,-0.87409505
0.85337575,-0.78027839
0.73871660,-0.68812676
0.58954505,-0.60622092
0.40989656,-0.54072637
0.21033194,-0.49949012
0.00099083,-0.48584796
-0.20741902,-0.50067952
-0.40458910,-0.54254817
-0.58146128,-0.60777882
-0.73276627,-0.69239781
-0.84905700,-0.78596271
-0.93154525,-0.87607537
-0.97707549,-0.95313969
-0.98602471,-1.00489798
-0.95991295,-1.01945986
-0.90095722,-0.98672749
-0.81174047,-0.89998511
-0.69698078,-0.75548728
-0.55737383,-0.56187899
-0.39414940,-0.32584859
-0.21369696,-0.06651670
-0.02159399,0.19422203
0.17538179,0.43200153
0.36936751,0.62281319
0.55176367,0.74606751
0.71187337,0.78936560
0.84588856,0.74448626
0.94280261,0.61288254
0.99984361,0.40987861
1.01461931,0.15695273
0.98722017,-0.11904752
0.92012477,-0.38943013
0.81784277,-0.62748718
0.68442917,-0.81397351
0.52900633,-0.93364643
0.36073496,-0.98111321
0.18391994,-0.96518120
0.00391106,-0.90114251
-0.17483400,-0.80991304
-0.34849888,-0.71443326
-0.51346814,-0.63583509
-0.66774118,-0.58806685
-0.80430259,-0.58364830
-0.91526325,-0.61763136
-0.99630805,-0.68265564
-1.04093008,-0.76233284
-1.04310737,-0.83599077
-0.99828781,-0.88218043
-0.90444946,-0.88228846
-0.76496217,-0.82558778
-0.58092205,-0.70518225
-0.36610188,-0.52318712
-0.13169433,-0.29446508
0.10647020,-0.03847675
0.33146878,0.22173446
0.52727914,0.46296624
0.68086226,0.66520166
0.78592765,0.81626313
0.83593587,0.90523892
0.83939733,0.93776989
0.80460963,0.92046833
0.74653507,0.86736084
0.68265303,0.79538888
0.63021528,0.72154987
0.60339736,0.66024325
0.60888602,0.61932815
0.65037831,0.60731629
0.72364486,0.61850750
0.81288595,0.64871783
0.89890084,0.68867050
0.96013276,0.72802617
0.97619021,0.75752653
0.93136965,0.77078367
0.81568266,0.76348182
0.63501138,0.73985907
0.39673509,0.70778219
0.12342434,0.67313056
-0.15796525,0.64432776
-0.41771121,0.62867870
-0.62734258,0.63088664
-0.76352355,0.65209577
-0.80929018,0.68769361
-0.76221174,0.73393675
-0.63052497,0.78461143
-0.42776917,0.82807785
-0.17668326,0.85498466
0.09592551,0.85768865
0.36278967,0.83118377
0.59964162,0.77347778
0.78995131,0.68347964
0.91844925,0.56655068
0.98656383,0.42925175
0.99706966,0.27411033
0.96083765,0.10521589
0.89268962,-0.07386877
0.80888265,-0.25979259
0.72471157,-0.44870846
0.65450564,-0.63730193
0.60213502,-0.81579755
0.57543886,-0.97191563
0.57180739,-1.09545370
0.58743796,-1.17305225
0.61668071,-1.19179371
0.65331703,-1.14139662
0.69161230,-1.01658204
0.72891667,-0.82109116
0.75972730,-0.56076810
0.77994274,-0.25863365
0.79087076,0.06100117
0.79258869,0.36670402
0.78549618,0.62547609
0.77013709,0.80711699
0.74725826,0.88868893
0.71998935,0.86028607
0.68798948,0.71930504
0.65208165,0.48601129
0.61865005,0.18742372
0.59312110,-0.13772746
0.58117619,-0.44590821
0.58772641,-0.69475561
0.61573743,-0.84916832
0.66320998,-0.88464987
0.72860838,-0.79917721
0.80628145,-0.59966050
0.88258560,-0.31543692
0.94329887,0.01376874
0.97353251,0.34156692
0.95993573,0.62159549
0.89293404,0.81424740
0.76670751,0.89048758
0.58661235,0.84192987
0.36512581,0.67792034
0.11677951,0.42000083
-0.13729353,0.10453541
-0.37366527,-0.22459622
-0.56940182,-0.52234856
-0.70486198,-0.74885035
-0.76802710,-0.87286246
-0.74789992,-0.88162572
-0.65006514,-0.77794894
-0.48162108,-0.57499219
-0.25825756,-0.29956038
-0.00036564,0.01422060
0.26938966,0.33005631
0.52859680,0.61457072
0.75929802,0.84349702
0.94353485,0.99835437
1.06873468,1.07196891
1.13231709,1.07224318
1.13502687,1.01385509
1.08185043,0.91702923
0.98071853,0.80393008
0.84117518,0.69520716
0.67130713,0.60528888
0.48519931,0.54890304
0.28764722,0.52565473
0.08879846,0.53531529
-0.10408404,0.57089002
-0.28455233,0.62244454
-0.44685715,0.67917931
-0.58596780,0.73130964
-0.69970100,0.76954431
-0.78289580,0.79412361
-0.83222282,0.80007238
-0.85092745,0.79147931
-0.84279698,0.77229240
-0.81391719,0.74719107
-0.77212755,0.72063892
-0.72612954,0.69620842
-0.68243604,0.67818321
-0.65038106,0.66538698
-0.63672704,0.65582680
-0.64064512,0.65144553
-0.65979072,0.65226957
-0.68886071,0.65851245
-0.72062382,0.67053362
-0.74734151,0.68858306
-0.76041043,0.71432325
-0.75798017,0.74211594
-0.74159218,0.77351658
-0.71219389,0.80237105
-0.67598675,0.82327881
-0.64145180,0.83010303
-0.61774667,0.81659917
-0.61281652,0.77714991
-0.62963264,0.70942206
-0.67095209,0.60671744
-0.73422413,0.47325102
-0.80740587,0.30959082
-0.87629625,0.12094233
-0.92458134,-0.08503272
-0.93634413,-0.29869917
-0.89871447,-0.50909326
-0.80228889,-0.70273586
-0.64894711,-0.87059296
-0.44808101,-1.00446124
-0.21165949,-1.09331906
0.04125596,-1.13019354
0.28898837,-1.11084845
0.51028875,-1.03430548
0.68739215,-0.90323128
0.80667042,-0.72605636
0.86857858,-0.51071894
0.87329180,-0.26864799
0.83465295,-0.01837652
0.76985122,0.22178224
0.69847293,0.43326185
0.63926098,0.59889498
0.60702528,0.70459648
0.60827535,0.74279813
0.64808755,0.70738680
0.71511284,0.59864405
0.79746318,0.42750131
0.87660312,0.20851408
0.93222971,-0.03969301
0.94556132,-0.29637712
0.90245188,-0.54085026
0.79777749,-0.75266328
0.62860036,-0.92164226
0.40921485,-1.03423136
0.15533662,-1.08871848
-0.10970676,-1.08662388
-0.35979499,-1.03367549
-0.56930145,-0.93844502
-0.71630196,-0.81081903
-0.78333791,-0.66248937
-0.76542110,-0.49756590
-0.66639073,-0.32678138
-0.49414369,-0.15262798
-0.26542089,0.02192880
-0.00172082,0.19463035
0.27328284,0.36308041
0.53637499,0.52401185
0.76521489,0.67476670
0.94838274,0.80705843
1.07157252,0.91171424
1.13260211,0.98376116
1.13261901,1.01714892
1.07700197,1.00760935
0.97406572,0.95343226
0.83372625,0.85593542
0.66824807,0.72146440
0.48308504,0.55486559
0.29118848,0.36316456
0.09804773,0.15899532
-0.08992226,-0.04663777
-0.26709391,-0.24343081
-0.42844389,-0.42258792
-0.56949062,-0.57735177
-0.68447171,-0.70515101
-0.77487054,-0.79927337
-0.83491285,-0.86346014
-0.86665741,-0.89680920
