I,Q
0.36170806,0.27694723
0.41082745,0.10463505
0.45125975,-0.06911867
0.51936095,-0.23550783
0.61994316,-0.36537278
0.72246047,-0.45745781
0.80272402,-0.54700021
0.91347331,-0.60920557
0.99566104,-0.60604430
1.03620781,-0.61506321
1.06080654,-0.57517578
1.01204300,-0.54132596
0.92423524,-0.48586092
0.79502676,-0.41783603
0.58621596,-0.35451341
0.35196101,-0.26559644
0.10892806,-0.16493181
-0.16118072,-0.06961089
-0.39144704,0.06177327
-0.59667828,0.17154065
-0.72588673,0.28452159
-0.80559369,0.41607888
-0.79712325,0.54223284
-0.69815966,0.64391022
-0.54860378,0.74169549
-0.36149875,0.80852337
-0.12394939,0.86212418
0.11566645,0.85120690
0.33563309,0.78929062
0.53005231,0.73162922
0.65922154,0.63002531
0.74214116,0.51014123
0.76316785,0.34634781
0.75167871,0.18885645
0.70981382,0.01547292
0.66412173,-0.14110197
0.64345750,-0.29300471
0.63528341,-0.42741312
0.65545399,-0.54926591
0.71620929,-0.61142360
0.75104360,-0.66908863
0.84689474,-0.70772508
0.90800967,-0.67873203
0.95118387,-0.64759615
0.93550903,-0.54103270
0.82885444,-0.43550704
0.71899395,-0.32651689
0.49734403,-0.19684189
0.25909554,-0.05140808
0.00629876,0.09130174
-0.25711784,0.22347877
-0.51025806,0.34691422
-0.68777789,0.42502330
-0.83455307,0.47854029
-0.91493077,0.49204854
-0.95744002,0.47429322
-0.93186120,0.45301963
-0.87562131,0.42490351
-0.78550183,0.37524128
-0.75873273,0.36310166
-0.68384876,0.35926951
-0.64192929,0.36993155
-0.65218313,0.40604157
-0.66930301,0.43983897
-0.71253497,0.53827000
-0.76973555,0.57087809
-0.80848851,0.62639336
-0.83080166,0.64053573
-0.84062944,0.59796268
-0.81142386,0.48800181
-0.74934639,0.34649732
-0.66877599,0.17168764
-0.59712104,-0.04286710
-0.48899119,-0.28371246
-0.42746956,-0.47849257
-0.36536743,-0.67016659
-0.35893642,-0.76531887
-0.37190247,-0.82599015
-0.44189910,-0.78817573
-0.50624978,-0.69331741
-0.59575697,-0.52445185
-0.66852438,-0.33396398
-0.71219694,-0.11967746
-0.74798973,0.11441729
-0.78030812,0.33913988
-0.74255743,0.50112375
-0.67199646,0.62456128
-0.56840826,0.70339513
-0.46731848,0.74902350
-0.31940080,0.77033316
-0.13655967,0.73926568
0.01012796,0.72156082
0.19877457,0.70980559
0.37506930,0.68230141
0.53549585,0.66779198
0.66364597,0.71418030
0.76318748,0.73539431
0.83504767,0.75350972
0.83789417,0.78973041
0.77870101,0.79303680
0.67436578,0.80598782
0.50900963,0.78047881
0.30198244,0.73684805
0.04051895,0.72360618
-0.21949814,0.61913011
-0.48849073,0.56718578
-0.69789690,0.50152822
-0.84022915,0.44917753
-0.90089894,0.40532187
-0.88013454,0.38940620
-0.73480108,0.39774862
-0.53963336,0.42558153
-0.29972266,0.46246425
-0.01858564,0.51627871
0.23182473,0.56556279
0.43854436,0.66220252
0.53741815,0.70639938
0.56713031,0.75037452
0.48265835,0.77572935
0.30803292,0.78897229
0.04515573,0.80360909
-0.25702103,0.76599021
-0.51799255,0.72163092
-0.73359996,0.62495599
-0.87419780,0.55375220
-0.89077280,0.42600028
-0.81987417,0.28022386
-0.63885393,0.14319827
-0.37084937,0.00374257
-0.04191079,-0.15015438
0.26577635,-0.23524624
0.55974449,-0.33647985
0.76734073,-0.40512915
0.90874587,-0.43097870
0.90098708,-0.39135995
0.78225551,-0.34362633
0.58261179,-0.25147243
0.31101151,-0.13915764
-0.01402283,-0.01371453
-0.33888055,0.14612994
-0.63411781,0.28247635
-0.86615549,0.41749861
-1.04364646,0.55442842
-1.13479404,0.62350176
-1.15927645,0.67551586
-1.09838467,0.70932754
-1.00945959,0.66554211
-0.89453511,0.60734254
-0.76728606,0.51150797
-0.64771300,0.39675339
-0.55743614,0.24252945
-0.49233974,0.11535102
-0.46009685,-0.06974928
-0.44564156,-0.21396611
-0.44861766,-0.38308393
-0.45084478,-0.52749163
-0.45324269,-0.65530703
-0.46460057,-0.74309148
-0.45532170,-0.81873482
-0.45851270,-0.87287691
-0.45364290,-0.89485161
-0.41492918,-0.86545422
-0.41421848,-0.85492428
-0.40618998,-0.82034008
-0.39988544,-0.75650766
-0.38051915,-0.70944587
-0.36822808,-0.69657324
-0.38136845,-0.67513577
-0.37475693,-0.68556459
-0.35763560,-0.69008199
-0.38416134,-0.71165163
-0.34811407,-0.75414460
-0.35119842,-0.78809104
-0.42017018,-0.80948859
-0.41704081,-0.79067864
-0.45260018,-0.80587593
-0.47856037,-0.77417351
-0.50583690,-0.74601520
-0.50742659,-0.73257619
-0.51136178,-0.70675839
-0.48829206,-0.68144055
-0.42146248,-0.69645922
-0.32062100,-0.70557681
-0.21315592,-0.71702955
-0.06631296,-0.72054536
0.14078357,-0.72602883
0.29406138,-0.73075632
0.47583105,-0.69282012
0.63487386,-0.59158584
0.77756520,-0.49180691
0.88772657,-0.30570629
0.93405943,-0.11159289
0.92572291,0.11638174
0.89322439,0.33228645
0.82477754,0.50539279
0.70791787,0.67703162
0.54203293,0.78046094
0.39325245,0.83536513
0.18353649,0.84028177
0.01148723,0.77327103
-0.17870046,0.68370030
-0.37794312,0.57770294
-0.52462171,0.47149978
-0.66072836,0.36889457
-0.71978718,0.31391623
-0.76239608,0.29271436
-0.74983223,0.36073055
-0.67092893,0.43172490
-0.55515684,0.53845140
-0.39668125,0.65797979
-0.19723004,0.76930398
-0.01022508,0.84999792
0.22388340,0.87907449
0.39153169,0.85591951
0.60109677,0.74877732
0.72224491,0.61534970
0.84178801,0.41701838
0.90345701,0.19089961
0.92656995,-0.04109425
0.91507379,-0.21754225
0.85682791,-0.35457824
0.75112569,-0.47034525
0.59716319,-0.48979310
0.43927041,-0.45294120
0.24405716,-0.35086606
0.04134512,-0.22437446
-0.16850662,-0.06073655
-0.36933147,0.13223630
-0.56129290,0.28987749
-0.76467360,0.42455720
-0.90100976,0.57468609
-1.00241192,0.63754476
-1.08078336,0.67729420
-1.12505877,0.65813229
-1.11107760,0.61338525
-1.02187873,0.54094037
-0.93413166,0.44723647
-0.74778533,0.35554391
-0.57774415,0.23885684
-0.35189160,0.12894758
-0.17160326,0.03397703
0.07059948,-0.04742964
0.26622961,-0.16379178
0.45136609,-0.24651268
0.60339335,-0.30125656
0.75682506,-0.37013528
0.85772524,-0.40894148
0.93671016,-0.43508213
0.96443648,-0.45685361
0.95396262,-0.47040043
0.92932363,-0.44182310
0.88416111,-0.42856008
0.85624120,-0.41128403
0.77160049,-0.38643513
0.72952238,-0.35923688
0.66295834,-0.34521468
0.61746583,-0.34453220
0.58690555,-0.31540098
0.59594422,-0.31963596
0.61395940,-0.36144016
0.65955362,-0.35178793
0.74145738,-0.36303350
0.81469474,-0.41730681
0.89250906,-0.42802897
0.98010954,-0.44561285
1.02337907,-0.43647687
1.04307942,-0.44176829
1.00253851,-0.45034452
0.91288167,-0.41375775
0.81044249,-0.35651677
0.62885971,-0.33277285
0.40200122,-0.25677143
0.14507767,-0.16650858
-0.10441304,-0.07925819
-0.32472100,0.05369328
-0.54700899,0.14756622
-0.70590657,0.25714434
-0.77662948,0.37998974
-0.82164681,0.50114578
-0.76018190,0.58203333
-0.68283379,0.67269047
-0.49873827,0.73603546
-0.27641013,0.75770472
-0.06495666,0.78040858
0.17114001,0.78143709
0.39301204,0.75072004
0.61810744,0.67981264
0.76587754,0.60175084
0.89159909,0.48753654
0.94703066,0.36414684
0.98886287,0.20716589
0.94868690,0.02563520
0.85636698,-0.15068376
0.73040131,-0.35021414
0.61448660,-0.52557487
0.43390638,-0.69579642
0.25750040,-0.81917587
0.08460202,-0.94868224
-0.05825004,-0.99880878
-0.19922332,-0.99805829
-0.29498917,-0.93475718
-0.34831742,-0.80295883
-0.38761144,-0.61234590
-0.36977698,-0.38949699
-0.32942005,-0.14627299
-0.23240510,0.10180271
-0.09200671,0.33980980
0.03211257,0.54198479
0.20144651,0.70157746
0.34900654,0.78939581
0.53746731,0.84031351
0.65844111,0.79725274
0.78603416,0.64583504
0.85052112,0.49941471
0.89359512,0.29059322
0.88831955,0.05880407
0.83168017,-0.18468146
0.76897776,-0.39218009
0.64135112,-0.59318163
0.52855158,-0.74401860
0.37482626,-0.87275155
0.23304531,-0.94107432
0.07439478,-0.93630374
-0.06774173,-0.91902478
-0.21940852,-0.82892997
-0.33604989,-0.75739172
-0.45578169,-0.61607189
-0.56808353,-0.47653201
-0.65405386,-0.32478423
-0.72501601,-0.16860271
-0.78533742,-0.02140203
-0.81190662,0.11747953
-0.83067064,0.24126545
-0.78945776,0.33792134
-0.77580087,0.44434082
-0.74841829,0.49796283
-0.70036651,0.51639318
-0.69699459,0.52797566
-0.68002459,0.51187523
-0.65448087,0.48429429
-0.68321292,0.42141178
-0.71203293,0.36464676
-0.76797046,0.29219314
-0.83578769,0.26008612
-0.93203850,0.23965727
-0.97885595,0.21223584
-1.01684354,0.22006638
-1.00677573,0.25364904
-0.95897459,0.29068615
-0.83155663,0.36394582
-0.68687678,0.44563190
-0.47181564,0.51663615
-0.27859673,0.59632664
-0.04238535,0.66253576
0.15008095,0.70601278
0.30613878,0.72547321
0.41525558,0.74548526
0.43716780,0.76753746
0.36837677,0.73770033
0.25237612,0.70992641
0.12737917,0.66356107
-0.07902053,0.62759294
-0.29370781,0.58559185
-0.52636108,0.52300199
-0.72460569,0.45760812
-0.85579985,0.39605977
-0.94055652,0.34870543
-0.98868460,0.28314086
-0.95412659,0.23090160
-0.90589219,0.19458474
-0.86170968,0.16423324
-0.80082539,0.19021272
-0.75752174,0.23673225
-0.69134558,0.28921705
-0.69181330,0.38418551
-0.70695189,0.47159698
-0.72850700,0.56071962
-0.77699996,0.61858172
-0.80543275,0.65705291
-0.84501087,0.61589689
-0.82371716,0.55793533
-0.81500262,0.43741407
-0.75942774,0.25274892
-0.70970703,0.04471727
-0.63335387,-0.20252409
-0.56461970,-0.43674924
-0.47030796,-0.64913362
-0.42449801,-0.78541792
-0.37631868,-0.85820526
-0.35014819,-0.85608293
-0.34706266,-0.79734307
-0.38418462,-0.62264053
-0.40546236,-0.44226395
-0.44537112,-0.20368707
-0.51833069,0.02139616
-0.58599072,0.23141462
-0.65589271,0.37351006
-0.73076463,0.45028945
-0.80691114,0.45029538
-0.85422266,0.34375891
-0.87985128,0.17167357
-0.90447581,-0.03095803
-0.85996773,-0.25445111
-0.78234279,-0.50336056
-0.61751149,-0.70791794
-0.43213022,-0.89160595
-0.20297436,-0.96618862
0.07073073,-0.99466225
0.32638458,-0.95393970
0.57496530,-0.84704885
0.76911046,-0.70672201
0.89919851,-0.55565988
0.96006392,-0.38858650
0.87749929,-0.25038066
0.73348203,-0.12294840
0.48807725,-0.03865005
0.21797720,0.02561291
-0.10762289,0.07551892
-0.39121667,0.10661206
-0.63804687,0.13888154
-0.78710497,0.16798109
-0.88462086,0.26286379
-0.87740712,0.33666948
-0.74938632,0.44748717
-0.54466084,0.56222460
-0.34513647,0.67885633
-0.08626647,0.77596797
0.15067503,0.81446029
0.32954308,0.84266265
0.43620500,0.85429925
0.44765437,0.81168524
0.41247623,0.72329389
0.24541597,0.64002464
0.05975525,0.54255885
-0.16177811,0.42561402
-0.41748901,0.34640945
-0.65886474,0.29457522
-0.85912174,0.27357855
-0.99807555,0.28975855
-1.09989728,0.30979828
-1.13105162,0.35975894
-1.13630074,0.43138610
-1.05993865,0.43908298
-0.97989834,0.45891730
-0.87084754,0.45564338
-0.74086479,0.40011326
-0.64268657,0.29626719
-0.53467644,0.17357303
-0.43748673,-0.00727128
-0.35968003,-0.21360943
-0.30953768,-0.37995037
-0.29500922,-0.56332584
-0.31207141,-0.69753027
-0.32482906,-0.82381868
-0.36462001,-0.93204740
-0.42464950,-0.94659607
-0.47227640,-0.95787222
-0.51125589,-0.94733757
-0.54540657,-0.90020925
-0.52561538,-0.82912361
-0.47412100,-0.80386460
-0.36023905,-0.72765163
-0.20946888,-0.67603099
-0.02987132,-0.65294963
0.17837267,-0.61738926
0.38239478,-0.59621179
0.57755580,-0.57348957
0.72675415,-0.53058673
0.82856015,-0.45538469
0.83537675,-0.38707514
0.78135060,-0.29766887
0.62546410,-0.16569722
0.46665622,-0.04863832
0.19934359,0.06667551
-0.06861709,0.19051503
-0.33700847,0.28859345
-0.60856482,0.34552773
-0.82210029,0.36991103
-1.02275761,0.39106919
-1.09888613,0.37641686
-1.16397243,0.35142838
-1.16802729,0.30122236
-1.10204673,0.24031820
-1.03478932,0.23957862
-0.90368934,0.23977601
-0.74366118,0.26430758
-0.62393507,0.34473882
-0.44144435,0.45413346
-0.28444885,0.55500220
-0.11819104,0.64305744
-0.01112628,0.75096473
0.15047824,0.82662901
0.24231755,0.83651642
0.33744979,0.81984293
0.40575998,0.77225547
0.46212970,0.65992518
0.51671810,0.48757778
0.53173319,0.32946883
0.57847802,0.14263021
0.59878243,-0.06186964
0.64075466,-0.23297940
0.71331851,-0.36927167
0.80309100,-0.47379902
0.89197322,-0.55593809
0.99066962,-0.56673322
1.07778647,-0.54213203
1.12898584,-0.49736905
1.11153129,-0.40476906
1.03564801,-0.33422460
0.90790655,-0.27328021
0.70064215,-0.19036051
0.40897359,-0.11455114
0.10342969,-0.07872758
-0.21577267,-0.01505671
-0.50772163,0.04009962
-0.75319581,0.09620623
-0.89326003,0.15748603
-0.96668953,0.25936646
-0.90965886,0.34901223
-0.73863640,0.49807179
-0.50230198,0.59896309
-0.23864627,0.72462455
0.04713284,0.80681033
0.28600284,0.88124642
0.44667328,0.90649778
0.51266469,0.87263543
0.45254423,0.80670963
0.32013668,0.70891628
0.07467565,0.59115777
-0.22088431,0.42345385
-0.49945802,0.31274837
-0.74871138,0.23687355
-0.91189013,0.16775752
-1.00472768,0.20823257
-0.95225866,0.25759116
-0.81300515,0.38580098
-0.56728892,0.55254944
-0.28801476,0.74007851
-0.00927660,0.86223323
0.24207912,0.95069331
0.43598401,0.98229397
0.51912553,0.94892049
0.52588465,0.77806290
0.40410320,0.57683545
0.22128308,0.27819297
0.00425126,-0.04184728
-0.21892948,-0.35456334
-0.37731998,-0.64356274
-0.49563437,-0.84394102
-0.48999621,-0.97999291
-0.42814354,-0.97867267
-0.24248786,-0.93329341
0.00406466,-0.77633300
0.23938276,-0.60550188
0.54388757,-0.40758247
0.74018064,-0.24204423
0.89443896,-0.10430108
0.95373312,-0.10916032
0.91324211,-0.17831614
0.77983069,-0.31345146
0.58861814,-0.51624921
0.34388771,-0.71389106
0.10714656,-0.88390683
-0.13185480,-1.02960011
-0.29468272,-1.06362145
-0.41256876,-1.01303935
-0.47368454,-0.82480531
-0.38831252,-0.54398629
-0.31816614,-0.21056444
-0.15385600,0.16761669
-0.00618634,0.51388964
0.16209329,0.78912727
0.27766706,0.95310469
0.38570817,1.00767508
0.42109811,0.90477525
0.42983521,0.69180066
0.35916817,0.40667481
0.26312854,0.02866464
0.10028535,-0.33201356
-0.02942501,-0.63429912
-0.18167069,-0.84960302
-0.33468716,-0.96065425
-0.46637560,-0.98139212
-0.60265262,-0.84513459
-0.69853411,-0.66155299
-0.76112451,-0.40484520
-0.84180028,-0.13664833
-0.83093167,0.14486162
-0.83059618,0.32113312
-0.80091145,0.42799346
-0.73114669,0.48935385
-0.65165392,0.39983131
-0.57383939,0.25382985
-0.50394971,0.05244486
-0.41763976,-0.20228989
-0.35367916,-0.44903909
-0.31657908,-0.68978888
-0.29411033,-0.87677341
-0.28816156,-1.02582987
-0.28363686,-1.11106360
-0.31486731,-1.13949392
-0.35170805,-1.12547038
-0.38003128,-1.05808899
-0.36252604,-0.97176402
-0.36137605,-0.86520504
-0.30815703,-0.75402322
-0.22304019,-0.62833444
-0.14227761,-0.53527722
0.00394666,-0.45724495
0.15704530,-0.37543466
0.32900931,-0.30896751
0.50636911,-0.29642433
0.64179844,-0.25282067
0.80284773,-0.28818478
0.92525678,-0.29914727
1.00312796,-0.35195375
1.05950498,-0.40354809
1.08452052,-0.46324740
1.06657731,-0.47174577
1.01692476,-0.49489233
0.93382386,-0.45732010
0.80993300,-0.34721650
0.70562985,-0.20590212
0.57609737,-0.05504879
0.43994239,0.16701303
0.31361811,0.38148036
0.24593335,0.57753113
0.20483895,0.76132462
0.19049202,0.85903158
0.24284543,0.90823696
0.31665886,0.85039457
0.45328599,0.73554643
0.58230929,0.57934720
0.69661591,0.34989534
0.82836130,0.10393970
0.89649536,-0.10052707
0.91919365,-0.28375065
0.86240590,-0.41564946
0.74258592,-0.47777287
0.56068625,-0.42938733
0.32905762,-0.33376236
0.06769286,-0.17241118
-0.20828144,-0.00587579
-0.47564900,0.16632555
-0.70715885,0.30403874
-0.88636849,0.43265372
-0.97534772,0.45598101
-1.06135582,0.47155077
-1.05508970,0.43236551
-0.96796304,0.34038442
-0.92094300,0.25120876
-0.85498689,0.18906448
-0.75811516,0.13966854
-0.72166098,0.14818390
-0.68118629,0.17864739
-0.70292821,0.26322445
-0.74212482,0.35551558
-0.77396736,0.45213491
-0.83812768,0.53769868
-0.87471319,0.54762531
-0.89533584,0.51527305
-0.88518159,0.40480442
-0.82095253,0.24906173
-0.72870803,0.03303073
-0.63066418,-0.20254423
-0.49582491,-0.43582680
-0.39264091,-0.65948085
-0.30604971,-0.81776589
-0.24389475,-0.90589864
-0.22240186,-0.91337816
-0.25453308,-0.83012013
-0.29553012,-0.68846449
-0.37410191,-0.47115036
-0.48067642,-0.23487870
-0.57980248,-0.04572500
-0.68415143,0.15418057
-0.76187899,0.29964640
-0.82503187,0.35354897
-0.86271248,0.33799325
-0.87813379,0.28677998
-0.81473743,0.13562366
-0.77204015,-0.05417009
-0.68190413,-0.25399420
-0.57068563,-0.47526315
-0.43742825,-0.68071088
-0.26301938,-0.85340064
-0.09964159,-0.96489851
0.06389953,-1.00579744
0.23212333,-1.00962770
0.40635899,-0.95896601
0.55271746,-0.82696842
0.67813048,-0.68812540
0.77978448,-0.48244352
0.83266191,-0.27141855
0.85841333,-0.02232700
0.83231849,0.19887132
0.77251080,0.41113795
0.66606150,0.60027601
0.56522701,0.75148651
0.42696468,0.83978398
0.31186362,0.86501682
0.20495523,0.84497092
0.11450223,0.72941640
0.06994640,0.55929151
0.00421468,0.34160999
-0.02558508,0.08572193
-0.03389632,-0.18654889
-0.08475117,-0.43345834
-0.12614777,-0.67976771
-0.19588622,-0.85256776
-0.25557719,-1.00801480
-0.34502503,-1.06657958
-0.43515561,-1.09042139
-0.51080383,-1.05513660
-0.55746021,-0.95608695
-0.55915425,-0.89510080
-0.50115199,-0.81791969
-0.35973814,-0.72478552
-0.18734270,-0.67862937
0.01591169,-0.62941351
0.26320835,-0.60678208
0.49647474,-0.58370557
0.69414340,-0.58562554
0.85671131,-0.51677427
0.92343329,-0.48343496
0.90393790,-0.36968158
0.79079136,-0.24271141
0.60169112,-0.07941321
0.36089023,0.07684389
0.07213146,0.23657070
-0.23656521,0.34239582
-0.50126269,0.41376538
-0.74107854,0.43196873
-0.90101573,0.37568185
-0.99778480,0.24579551
-1.01142165,0.05675173
-0.93887015,-0.16388816
-0.83343611,-0.39667718
-0.66042328,-0.60478657
-0.50546571,-0.75678542
-0.32162115,-0.88122354
-0.18594115,-0.90333449
-0.05473842,-0.83683770
0.01148027,-0.67866685
0.07520099,-0.48357512
0.12296798,-0.19343272
0.15483483,0.11220365
0.17947798,0.39247276
0.18569259,0.66812083
0.23063236,0.91048765
0.24455693,1.05415119
0.29876846,1.12569640
0.31721719,1.16556498
0.36094159,1.15035903
0.34743371,1.07196060
0.35188395,0.97727678
0.33454321,0.85449797
0.25487179,0.75039249
0.18588490,0.61969939
0.08570943,0.53750095
-0.05005091,0.47157255
-0.18892363,0.42265995
-0.32683262,0.38677125
-0.47981801,0.33792381
-0.62105601,0.34443255
-0.76450714,0.32287132
-0.90854392,0.31001881
-1.01362424,0.28439334
-1.13870139,0.25316848
-1.18377971,0.22817070
-1.22745223,0.21715008
-1.17803665,0.20130162
-1.06352959,0.18813716
-0.89413592,0.20912593
-0.67586753,0.19057064
-0.38541661,0.19511455
-0.07722771,0.20894633
0.22525794,0.18999228
0.52208693,0.12742202
0.76419386,0.07084642
0.90017356,-0.02983740
0.95489499,-0.18047000
0.91081874,-0.35736046
0.75217118,-0.53343989
0.56289683,-0.71148309
0.29833184,-0.85903893
0.04684701,-0.98105461
-0.15158337,-1.01265572
-0.34103073,-1.00614444
-0.43002474,-0.89954353
-0.40500006,-0.70400709
-0.33503732,-0.49510067
-0.17463950,-0.21501541
0.03188131,0.07065627
0.20751622,0.35459783
0.34129243,0.60625474
0.44408639,0.79510822
0.42957209,0.90053325
